level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
6급,80,2018.02.24,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,飮食,,음식,음식,
6급,80,2018.02.24,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,新聞,,신문,신문,
6급,80,2018.02.24,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,勝利,,승리,승리,
6급,80,2018.02.24,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,現場,,현장,현장,
6급,80,2018.02.24,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,注意,,주의,주의,
6급,80,2018.02.24,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,記者,,기자,기자,
6급,80,2018.02.24,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,窓門,,창문,창문,
6급,80,2018.02.24,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,溫度,,온도,온도,
6급,80,2018.02.24,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,同時,,동시,동시,
6급,80,2018.02.24,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,始作,,시작,시작,
6급,80,2018.02.24,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,交通,,교통,교통,
6급,80,2018.02.24,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,向上,,향상,향상,
6급,80,2018.02.24,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,草木,,초목,초목,
6급,80,2018.02.24,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,直行,,직행,직행,
6급,80,2018.02.24,33,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,對話,,대화,대화,
6급,80,2018.02.24,34,hunum,다음 漢字의 訓과 音을 쓰세요.,,畫,,그림 화,그림 화,
6급,80,2018.02.24,35,hunum,다음 漢字의 訓과 音을 쓰세요.,,祖,,할아비 조,할아비 조,
6급,80,2018.02.24,36,hunum,다음 漢字의 訓과 音을 쓰세요.,,園,,동산 원,동산 원,
6급,80,2018.02.24,37,hunum,다음 漢字의 訓과 音을 쓰세요.,,雪,,눈 설,눈 설,
6급,80,2018.02.24,38,hunum,다음 漢字의 訓과 音을 쓰세요.,,反,,돌이킬 반,돌이킬 반,
6급,80,2018.02.24,39,hunum,다음 漢字의 訓과 音을 쓰세요.,,面,,낯 면,낯 면,
6급,80,2018.02.24,40,hunum,다음 漢字의 訓과 音을 쓰세요.,,消,,사라질 소,사라질 소,
6급,80,2018.02.24,41,hunum,다음 漢字의 訓과 音을 쓰세요.,,京,,서울 경,서울 경,
6급,80,2018.02.24,42,hunum,다음 漢字의 訓과 音을 쓰세요.,,歌,,노래 가,노래 가,
6급,80,2018.02.24,43,hunum,다음 漢字의 訓과 音을 쓰세요.,,登,,오를 등,오를 등,
6급,80,2018.02.24,44,hunum,다음 漢字의 訓과 音을 쓰세요.,,林,,수풀 림,수풀 림,
6급,80,2018.02.24,45,hunum,다음 漢字의 訓과 音을 쓰세요.,,童,,아이 동,아이 동,
6급,80,2018.02.24,46,hunum,다음 漢字의 訓과 音을 쓰세요.,,習,,익힐 습,익힐 습,
6급,80,2018.02.24,47,hunum,다음 漢字의 訓과 音을 쓰세요.,,野,,들 야,들 야,
6급,80,2018.02.24,48,hunum,다음 漢字의 訓과 音을 쓰세요.,,淸,,맑을 청,맑을 청,
6급,80,2018.02.24,49,hunum,다음 漢字의 訓과 音을 쓰세요.,,勇,,날랠 용,날랠 용,
6급,80,2018.02.24,50,hunum,다음 漢字의 訓과 音을 쓰세요.,,油,,기름 유,기름 유,
6급,80,2018.02.24,51,hunum,다음 漢字의 訓과 音을 쓰세요.,,在,,있을 재,있을 재,
6급,80,2018.02.24,52,hunum,다음 漢字의 訓과 音을 쓰세요.,,感,,느낄 감,느낄 감,
6급,80,2018.02.24,53,hunum,다음 漢字의 訓과 音을 쓰세요.,,路,,길 로,길 로,
6급,80,2018.02.24,54,hunum,다음 漢字의 訓과 音을 쓰세요.,,立,,설 립,설 립,
6급,80,2018.02.24,55,hunum,다음 漢字의 訓과 音을 쓰세요.,,愛,,사랑 애,사랑 애,
6급,80,2018.02.24,56,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,주운 물건의 주인을 찾아 주었습니다.,주인,,主人,主人,
6급,80,2018.02.24,57,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,부모님은 바다와 같은 분입니다.,부모,,父母,父母,
6급,80,2018.02.24,58,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,교실에는 자그마한 어항이 있습니다.,교실,,敎室,敎室,
6급,80,2018.02.24,59,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,우리는 매일 일기 예보를 접합니다.,매일,,每日,每日,
6급,80,2018.02.24,60,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,모양을 지니고 공간을 차지하는 것을 물체라고 합니다.,공간,,空間,空間,
6급,80,2018.02.24,61,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,쓴 글은 꼼꼼히 읽어 보고 부족한 부분을 고쳐야 합니다.,부족,,不足,不足,
6급,80,2018.02.24,62,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,공부를 할 때에 바른 자세로 앉아서 합니다.,공부,,工夫,工夫,
6급,80,2018.02.24,63,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,"세종 대왕, 정약용, 링컨 등 많은 위인이 책을 가까이 하였습니다.",대왕,,大王,大王,
6급,80,2018.02.24,64,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,홍길동은 가난한 백성을 위하여 희생하였습니다.,백성,,百姓,百姓,
6급,80,2018.02.24,65,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,삼천리 강산에 우리나라 꽃,강산,,江山,江山,
6급,80,2018.02.24,66,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,음악을 들으면 마음이 편안해집니다.,편안,,便安,便安,
6급,80,2018.02.24,67,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,공부를 시작한 시각은 오전 9 시입니다.,오전,,午前,午前,
6급,80,2018.02.24,68,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,동물원 입구까지 나오려고 합니다.,입구,,入口,入口,
6급,80,2018.02.24,69,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,전기를 아껴야 환경을 보호할 수 있습니다.,전기,,電氣,電氣,
6급,80,2018.02.24,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,작은아버지 아들은 저와 사촌입니다.,사촌,,四寸,四寸,
6급,80,2018.02.24,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,형제끼리 우애 있게 지냅니다.,형제,,兄弟,兄弟,
6급,80,2018.02.24,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,효도하는 일에도 성실이 필요합니다.,효도,,孝道,孝道,
6급,80,2018.02.24,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,우리는 자연을 이용하여 풍요로운 생활을 하고 있습니다.,자연,,自然,自然,
6급,80,2018.02.24,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,식물은 양분을 만들 때 빛을 이용합니다.,식물,,植物,植物,
6급,80,2018.02.24,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,농촌은 자연 체험의 기회를 제공해 줍니다.,농촌,,農村,農村,
6급,80,2018.02.24,76,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,遠,"[""① 速"", ""② 弱"", ""③ 近"", ""④ 明""]",③,近,
6급,80,2018.02.24,77,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,夏,"[""① 晝"", ""② 冬"", ""③ 和"", ""④ 方""]",②,冬,
6급,80,2018.02.24,78,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,後,"[""① 先"", ""② 番"", ""③ 少"", ""④ 太""]",①,先,
6급,80,2018.02.24,79,yui,다음 漢字와 뜻이 같거나 비슷한 것을 골라 그 번호를 쓰세요.,,合,"[""① 活"", ""② 車"", ""③ 金"", ""④ 集""]",④,集,
6급,80,2018.02.24,80,yui,다음 漢字와 뜻이 같거나 비슷한 것을 골라 그 번호를 쓰세요.,,光,"[""① 綠"", ""② 陽"", ""③ 禮"", ""④ 病""]",②,陽,
6급,80,2018.02.24,81,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,()死一生 : 죽을 고비를 여러번 넘기고 겨우살아남.,()死一生,"[""① 活"", ""② 車"", ""③ 金"", ""④ 集"", ""⑤ 七"", ""⑥ 下"", ""⑦ 萬"", ""⑧ 失""]",④,集,
6급,80,2018.02.24,82,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,"一長一() : 좋은 점도 있고, 부족한 점도 있음.",一長一(),"[""① 活"", ""② 車"", ""③ 金"", ""④ 集"", ""⑤ 七"", ""⑥ 下"", ""⑦ 萬"", ""⑧ 失""]",②,車,
6급,80,2018.02.24,83,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,子孫()代 : 오래도록 내려오는 여러 세대.,子孫()代,"[""① 活"", ""② 車"", ""③ 金"", ""④ 集"", ""⑤ 七"", ""⑥ 下"", ""⑦ 萬"", ""⑧ 失""]",⑦,萬,
6급,80,2018.02.24,86,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,학교를 새로 처음으로 엶,학교를 새로 처음으로 엶,"[""① 古書"", ""② 洞里"", ""③ 天才"", ""④ 苦戰"", ""⑤ 開校"", ""⑥ 學業""]",⑤,開校,
6급,80,2018.02.24,87,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,선천적으로 타고난 재주,선천적으로 타고난 재주,"[""① 古書"", ""② 洞里"", ""③ 天才"", ""④ 苦戰"", ""⑤ 開校"", ""⑥ 學業""]",③,天才,
6급,80,2018.02.24,88,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑨,아홉 번째,exam-strokes/stroke_6_80_88.png
6급,80,2018.02.24,89,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑧,여덟 번째,exam-strokes/stroke_6_80_89.png
6급,80,2018.02.24,90,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑥,여섯 번째,exam-strokes/stroke_6_80_90.png
6급,81,2018.06.02,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,文章,,문장,문장,
6급,81,2018.06.02,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,定式,,정식,정식,
6급,81,2018.06.02,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,安全,,안전,안전,
6급,81,2018.06.02,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,分野,,분야,분야,
6급,81,2018.06.02,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,出戰,,출전,출전,
6급,81,2018.06.02,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,晝夜,,주야,주야,
6급,81,2018.06.02,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,夕陽,,석양,석양,
6급,81,2018.06.02,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,育英,,육영,육영,
6급,81,2018.06.02,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,氣溫,,기온,기온,
6급,81,2018.06.02,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,庭園,,정원,정원,
6급,81,2018.06.02,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,永遠,,영원,영원,
6급,81,2018.06.02,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,理由,,이유,이유,
6급,81,2018.06.02,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,油畫,,유화,유화,
6급,81,2018.06.02,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,銀行,,은행,은행,
6급,81,2018.06.02,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,名醫,,명의,명의,
6급,81,2018.06.02,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,朝禮,,조례,조례,
6급,81,2018.06.02,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,太平,,태평,태평,
6급,81,2018.06.02,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,通讀,,통독,통독,
6급,81,2018.06.02,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,特有,,특유,특유,
6급,81,2018.06.02,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,和合,,화합,화합,
6급,81,2018.06.02,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,向上,,향상,향상,
6급,81,2018.06.02,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,大王,,대왕,대왕,
6급,81,2018.06.02,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,番號,,번호,번호,
6급,81,2018.06.02,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,開發,,개발,개발,
6급,81,2018.06.02,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,入社,,입사,입사,
6급,81,2018.06.02,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,古家,,고가,고가,
6급,81,2018.06.02,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,區別,,구별,구별,
6급,81,2018.06.02,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,郡內,,군내,군내,
6급,81,2018.06.02,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,等級,,등급,등급,
6급,81,2018.06.02,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,用度,,용도,용도,
6급,81,2018.06.02,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,美術,,미술,미술,
6급,81,2018.06.02,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,頭角,,두각,두각,
6급,81,2018.06.02,33,dokum,다음 밑줄 친 漢字語의 讀音을 쓰세요.,,新綠,,신록,신록,
6급,81,2018.06.02,34,hunum,다음 漢字의 訓과 音을 쓰세요.,,童,,아이 동,아이 동,
6급,81,2018.06.02,35,hunum,다음 漢字의 訓과 音을 쓰세요.,,短,,짧을 단,짧을 단,
6급,81,2018.06.02,36,hunum,다음 漢字의 訓과 音을 쓰세요.,,愛,,사랑 애,사랑 애,
6급,81,2018.06.02,37,hunum,다음 漢字의 訓과 音을 쓰세요.,,作,,지을 작,지을 작,
6급,81,2018.06.02,38,hunum,다음 漢字의 訓과 音을 쓰세요.,,高,,높을 고,높을 고,
6급,81,2018.06.02,39,hunum,다음 漢字의 訓과 音을 쓰세요.,,體,,몸 체,몸 체,
6급,81,2018.06.02,40,hunum,다음 漢字의 訓과 音을 쓰세요.,,光,,빛 광,빛 광,
6급,81,2018.06.02,41,hunum,다음 漢字의 訓과 音을 쓰세요.,,黃,,누를 황,누를 황,
6급,81,2018.06.02,42,hunum,다음 漢字의 訓과 音을 쓰세요.,,近,,가까울 근,가까울 근,
6급,81,2018.06.02,43,hunum,다음 漢字의 訓과 音을 쓰세요.,,感,,느낄 감,느낄 감,
6급,81,2018.06.02,44,hunum,다음 漢字의 訓과 音을 쓰세요.,,目,,눈 목,눈 목,
6급,81,2018.06.02,45,hunum,다음 漢字의 訓과 音을 쓰세요.,,強,,강할 강,강할 강,
6급,81,2018.06.02,46,hunum,다음 漢字의 訓과 音을 쓰세요.,,聞,,들을 문,들을 문,
6급,81,2018.06.02,47,hunum,다음 漢字의 訓과 音을 쓰세요.,,待,,기다릴 대,기다릴 대,
6급,81,2018.06.02,48,hunum,다음 漢字의 訓과 音을 쓰세요.,,死,,죽을 사,죽을 사,
6급,81,2018.06.02,49,hunum,다음 漢字의 訓과 音을 쓰세요.,,路,,길 로,길 로,
6급,81,2018.06.02,50,hunum,다음 漢字의 訓과 音을 쓰세요.,,身,,몸 신,몸 신,
6급,81,2018.06.02,51,hunum,다음 漢字의 訓과 音을 쓰세요.,,勝,,이길 승,이길 승,
6급,81,2018.06.02,52,hunum,다음 漢字의 訓과 音을 쓰세요.,,雪,,눈 설,눈 설,
6급,81,2018.06.02,53,hunum,다음 漢字의 訓과 音을 쓰세요.,,習,,익힐 습,익힐 습,
6급,81,2018.06.02,54,hunum,다음 漢字의 訓과 音을 쓰세요.,,速,,빠를 속,빠를 속,
6급,81,2018.06.02,55,hunum,다음 漢字의 訓과 音을 쓰세요.,,言,,말씀 언,말씀 언,
6급,81,2018.06.02,56,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,공부 시간과 여가를 구별해야 합니다.,공부,,工夫,工夫,
6급,81,2018.06.02,57,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,산림이 우거진 숲 속에서 휴양을 합니다.,산림,,山林,山林,
6급,81,2018.06.02,58,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,농촌은 평야 지역에서 많이 볼수 있습니다.,농촌,,農村,農村,
6급,81,2018.06.02,59,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,매사에 신중을 기하여 좋은 결실을 맺었습니다.,매사,,每事,每事,
6급,81,2018.06.02,60,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,계획을 세우면 알차게 생활할 수 있습니다.,생활,,生活,生活,
6급,81,2018.06.02,61,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,노인이나 몸이 불편한 사람에게 자리를 양보합니다.,노인,,老人,老人,
6급,81,2018.06.02,62,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,주민들은 지역의 문제를 해결하기 위해 다양한 방법으로 참여합니다.,주민,,住民,住民,
6급,81,2018.06.02,63,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,문제 해결을 위해 백방으로 노력하였습니다.,백방,,百方,百方,
6급,81,2018.06.02,64,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,"상대방이 전화를 받으면, 인사를 한 후 자기가 누구인지를 먼저 밝힙니다.",전화,,電話,電話,
6급,81,2018.06.02,65,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,색지에 그림을 그렸습니다.,색지,,色紙,色紙,
6급,81,2018.06.02,66,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,쓰레기는 정해진 장소에 버려주시기 바랍니다.,장소,,場所,場所,
6급,81,2018.06.02,67,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,천연 자원을 보존해야 합니다.,천연,,天然,天然,
6급,81,2018.06.02,68,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,수경이네 학교에는 24개의 교실이 있습니다.,교실,,敎室,敎室,
6급,81,2018.06.02,69,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,그 마을은 읍장을 중심으로 단합이 잘 됩니다.,읍장,,邑長,邑長,
6급,81,2018.06.02,70,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,노래자는 초나라 사람으로 중국의 대표적인 효자 중의 한 사람입니다.,효자,,孝子,孝子,
6급,81,2018.06.02,71,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,자간 간격이 일정하여 글자를 읽기에 편리한 점이 있습니다.,자간,,字間,字間,
6급,81,2018.06.02,72,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,동물 염료로는 오징어 먹물과 조개 등이 있습니다.,동물,,動物,動物,
6급,81,2018.06.02,73,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,저희 조부께서는 아직도 건강하십니다.,조부,,祖父,祖父,
6급,81,2018.06.02,74,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,학생들은 청군과 백군으로 나뉘어 즐겁게 경기를 하고 있었습니다.,청군,,靑軍,靑軍,
6급,81,2018.06.02,75,hanjaeo_write,다음 밑줄 친 漢字語를 漢字로 쓰세요.,시연이네 학교에서는 연극을 보러 가려고 합니다.,학교,,學校,學校,
6급,81,2018.06.02,76,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,春,"[""① 便"", ""② 表"", ""③ 秋"", ""④ 八""]",③,秋,
6급,81,2018.06.02,77,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,苦,"[""① 各"", ""② 樂"", ""③ 川"", ""④ 草""]",②,樂,
6급,81,2018.06.02,78,banui_select,다음 漢字의 반대 또는 상대되는 글자를 골라 그 번호를 쓰세요.,,先,"[""① 後"", ""② 直"", ""③ 中"", ""④ 口""]",①,後,
6급,81,2018.06.02,79,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,根,"[""① 小"", ""② 本"", ""③ 同"", ""④ 力""]",②,本,
6급,81,2018.06.02,80,yui,다음 漢字와 뜻이 비슷한 漢字를 골라 그 번호를 쓰세요.,,海,"[""① 命"", ""② 洋"", ""③ 年"", ""④ 道""]",②,洋,
6급,81,2018.06.02,81,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,千()多幸 : 아주 다행함.,千()多幸,"[""① 淸"", ""② 江"", ""③ 金"", ""④ 登"", ""⑤ 來"", ""⑥ 母"", ""⑦ 三"", ""⑧ 萬""]",⑧,萬,
6급,81,2018.06.02,82,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,一日()省 : 하루에 세 가지일로 자신을 되돌아보고 살핌.,一日()省,"[""① 淸"", ""② 江"", ""③ 金"", ""④ 登"", ""⑤ 來"", ""⑥ 母"", ""⑦ 三"", ""⑧ 萬""]",⑦,三,
6급,81,2018.06.02,83,seong-eo,다음 ( ) 안에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,()風明月 : 맑은 바람과 밝은 달.,()風明月,"[""① 淸"", ""② 江"", ""③ 金"", ""④ 登"", ""⑤ 來"", ""⑥ 母"", ""⑦ 三"", ""⑧ 萬""]",①,淸,
6급,81,2018.06.02,84,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,藥,"[""① 弱"", ""② 飮"", ""③ 衣"", ""④ 勇""]",①,弱,
6급,81,2018.06.02,85,dongeum,다음 중 소리(音)는 같으나 뜻(訓)이 다른 漢字를 골라 그 번호를 쓰세요.,,第,"[""① 植"", ""② 族"", ""③ 窓"", ""④ 題""]",④,題,
6급,81,2018.06.02,86,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,공공의 이익,공공의 이익,"[""① 消失"", ""② 手記"", ""③ 前線"", ""④ 現今"", ""⑤ 公利"", ""⑥ 洞里""]",⑤,公利,
6급,81,2018.06.02,87,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,사라져 없어짐,사라져 없어짐,"[""① 消失"", ""② 手記"", ""③ 前線"", ""④ 現今"", ""⑤ 公利"", ""⑥ 洞里""]",①,消失,
6급,81,2018.06.02,88,stroke,다음 漢字의 짙게 표시한 획은 몇 번째 쓰는 획인지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째""]",⑥,여섯 번째,exam-strokes/stroke_6_81_88.png
