level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
3급II,68,2015-02-28,11,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",風潮,,풍조,풍조,
3급II,68,2015-02-28,12,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",得勢,,득세,득세,
3급II,68,2015-02-28,13,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",衰落,,쇠락,쇠락,
3급II,68,2015-02-28,14,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",敎訓,,교훈,교훈,
3급II,68,2015-02-28,15,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",理念,,이념,이념,
3급II,68,2015-02-28,16,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",共同體,,공동체,공동체,
3급II,68,2015-02-28,17,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",制動,,제동,제동,
3급II,68,2015-02-28,18,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",責務,,책무,책무,
3급II,68,2015-02-28,19,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",價値,,가치,가치,
3급II,68,2015-02-28,20,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"요즘 이 硏究所는 대한민국의 앞날을 이끌 젊은이들에게 ‘올바른 세상읽기’를 전파하는 데 힘을 쏟는다. 젊은 자유주의 筆陣의 글을 늘리거나 대학생 칼럼 대회, 고교생을 위한 講演을 개최한다. 올해 4월 就任한 현 원장은 “人類의 繁榮과 대한민국의 富國을 가져온 자유주의가 젊은 세대와 동떨어져 存在해서는 안 된다”면서 ‘쉽고 感性에 와 닿는 방식’을 強調한다. 전체주의 風潮가 得勢하는 국가는 반드시 衰落한다는 게 역사의 敎訓이다. 잘못된 理念이 共同體를 몰락으로 이끌지 않도록 制動을 거는 것은 지식인의 責務다. 자유경제원의 급부상은 자유주의도 價値의 實現을 위해 치열하게 고심하고 노력하면 대중성을 얻을 수 있다는 점을 보여준다.",實現,,실현,실현,
3급II,68,2015-02-28,21,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이 식당은 점심시간에만 정신없이 바쁘고 나머지 시간에는 閑暇롭다.,閑暇,,한가,한가,
3급II,68,2015-02-28,22,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,군웅이 割據하던 춘추 전국 시대.,割據,,할거,할거,
3급II,68,2015-02-28,23,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,시민들은 당국의 수사 지연에 대해서 抗議하였다.,抗議,,항의,항의,
3급II,68,2015-02-28,24,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,행사에서 얻은 수익금 전체를 자선 사업 단체에 獻納하였다.,獻納,,헌납,헌납,
3급II,68,2015-02-28,25,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,뿌옇고 떫고 심심한 그 막걸리에는 한국인의 소박한 哀歡이 잘 깃들어 있다.,哀歡,,애환,애환,
3급II,68,2015-02-28,26,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,지금도 신문이나 잡지에 익명으로 발표하는 그의 수필이나 評論을 볼 수 있다.,評論,,평론,평론,
3급II,68,2015-02-28,27,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,현대는 물질 만능주의의 만연으로 정신의 荒廢가 치유하기 힘들 정도로 심각하다.,荒廢,,황폐,황폐,
3급II,68,2015-02-28,28,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,일제의 감시와 彈壓을 견디지 못한 서당들이 점차 문을 닫고 있었다.,彈壓,,탄압,탄압,
3급II,68,2015-02-28,29,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그것이 나에게는 유일한 選擇이었다.,選擇,,선택,선택,
3급II,68,2015-02-28,30,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그에 대한 稱頌이 자자하였다.,稱頌,,칭송,칭송,
3급II,68,2015-02-28,31,dokeum_W,다음 漢字語의 讀音을 쓰시오.,稀微,稀微,,희미,희미,
3급II,68,2015-02-28,32,dokeum_W,다음 漢字語의 讀音을 쓰시오.,隆盛,隆盛,,융성,융성,
3급II,68,2015-02-28,33,dokeum_W,다음 漢字語의 讀音을 쓰시오.,懇切,懇切,,간절,간절,
3급II,68,2015-02-28,34,dokeum_W,다음 漢字語의 讀音을 쓰시오.,範圍,範圍,,범위,범위,
3급II,68,2015-02-28,35,dokeum_W,다음 漢字語의 讀音을 쓰시오.,承諾,承諾,,승낙,승낙,
3급II,68,2015-02-28,36,dokeum_W,다음 漢字語의 讀音을 쓰시오.,聽覺,聽覺,,청각,청각,
3급II,68,2015-02-28,37,dokeum_W,다음 漢字語의 讀音을 쓰시오.,要塞,要塞,,요새,요새,
3급II,68,2015-02-28,38,dokeum_W,다음 漢字語의 讀音을 쓰시오.,親庭,親庭,,친정,친정,
3급II,68,2015-02-28,39,dokeum_W,다음 漢字語의 讀音을 쓰시오.,沈默,沈默,,침묵,침묵,
3급II,68,2015-02-28,40,dokeum_W,다음 漢字語의 讀音을 쓰시오.,削奪,削奪,,삭탈,삭탈,
3급II,68,2015-02-28,41,dokeum_W,다음 漢字語의 讀音을 쓰시오.,縮刷,縮刷,,축쇄,축쇄,
3급II,68,2015-02-28,42,dokeum_W,다음 漢字語의 讀音을 쓰시오.,壞滅,壞滅,,괴멸,괴멸,
3급II,68,2015-02-28,43,dokeum_W,다음 漢字語의 讀音을 쓰시오.,臺詞,臺詞,,대사,대사,
3급II,68,2015-02-28,44,dokeum_W,다음 漢字語의 讀音을 쓰시오.,寢息,寢息,,침식,침식,
3급II,68,2015-02-28,45,dokeum_W,다음 漢字語의 讀音을 쓰시오.,啓蒙,啓蒙,,계몽,계몽,
3급II,68,2015-02-28,46,huneum_W,다음 漢字의 訓과 音을 쓰시오.,脚,脚,,다리 각,다리 각,
3급II,68,2015-02-28,47,huneum_W,다음 漢字의 訓과 音을 쓰시오.,改,改,,고칠 개,고칠 개,
3급II,68,2015-02-28,48,huneum_W,다음 漢字의 訓과 音을 쓰시오.,佳,佳,,아름다울 가,아름다울 가,
3급II,68,2015-02-28,49,huneum_W,다음 漢字의 訓과 音을 쓰시오.,裳,裳,,치마 상,치마 상,
3급II,68,2015-02-28,50,huneum_W,다음 漢字의 訓과 音을 쓰시오.,壽,壽,,목숨 수,목숨 수,
3급II,68,2015-02-28,51,huneum_W,다음 漢字의 訓과 音을 쓰시오.,寫,寫,,베낄 사,베낄 사,
3급II,68,2015-02-28,52,huneum_W,다음 漢字의 訓과 音을 쓰시오.,司,司,,맡을 사,맡을 사,
3급II,68,2015-02-28,53,huneum_W,다음 漢字의 訓과 音을 쓰시오.,散,散,,흩을 산,흩을 산,
3급II,68,2015-02-28,54,huneum_W,다음 漢字의 訓과 音을 쓰시오.,旋,旋,,돌 선,돌 선,
3급II,68,2015-02-28,55,huneum_W,다음 漢字의 訓과 音을 쓰시오.,普,普,,넓을 보,넓을 보,
3급II,68,2015-02-28,56,huneum_W,다음 漢字의 訓과 音을 쓰시오.,逢,逢,,만날 봉,만날 봉,
3급II,68,2015-02-28,57,huneum_W,다음 漢字의 訓과 音을 쓰시오.,卑,卑,,낮을 비,낮을 비,
3급II,68,2015-02-28,58,huneum_W,다음 漢字의 訓과 音을 쓰시오.,團,團,,둥글 단,둥글 단,
3급II,68,2015-02-28,59,huneum_W,다음 漢字의 訓과 音을 쓰시오.,淡,淡,,맑을 담,맑을 담,
3급II,68,2015-02-28,60,huneum_W,다음 漢字의 訓과 音을 쓰시오.,旦,旦,,아침 단,아침 단,
3급II,68,2015-02-28,61,huneum_W,다음 漢字의 訓과 音을 쓰시오.,柔,柔,,부드러울 유,부드러울 유,
3급II,68,2015-02-28,62,huneum_W,다음 漢字의 訓과 音을 쓰시오.,迎,迎,,맞을 영,맞을 영,
3급II,68,2015-02-28,63,huneum_W,다음 漢字의 訓과 音을 쓰시오.,儀,儀,,거동 의,거동 의,
3급II,68,2015-02-28,64,huneum_W,다음 漢字의 訓과 音을 쓰시오.,殘,殘,,남을 잔,남을 잔,
3급II,68,2015-02-28,65,huneum_W,다음 漢字의 訓과 音을 쓰시오.,積,積,,쌓을 적,쌓을 적,
3급II,68,2015-02-28,66,huneum_W,다음 漢字의 訓과 音을 쓰시오.,靜,靜,,고요할 정,고요할 정,
3급II,68,2015-02-28,67,huneum_W,다음 漢字의 訓과 音을 쓰시오.,哲,哲,,밝을 철,밝을 철,
3급II,68,2015-02-28,68,huneum_W,다음 漢字의 訓과 音을 쓰시오.,霜,霜,,서리 상,서리 상,
3급II,68,2015-02-28,69,huneum_W,다음 漢字의 訓과 音을 쓰시오.,曾,曾,,일찍 증,일찍 증,
3급II,68,2015-02-28,70,huneum_W,다음 漢字의 訓과 音을 쓰시오.,含,含,,머금을 함,머금을 함,
3급II,68,2015-02-28,71,huneum_W,다음 漢字의 訓과 音을 쓰시오.,買,買,,살 매,살 매,
3급II,68,2015-02-28,72,huneum_W,다음 漢字의 訓과 音을 쓰시오.,御,御,,거느릴 어,거느릴 어,
3급II,68,2015-02-28,73,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,금년,,今年,今年,
3급II,68,2015-02-28,74,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,무사,,無事,無事,
3급II,68,2015-02-28,75,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,졸업,,卒業,卒業,
3급II,68,2015-02-28,76,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,각지,,各地,各地,
3급II,68,2015-02-28,77,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,여행,,旅行,旅行,
3급II,68,2015-02-28,78,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,자기는 금년 봄에 무사히 졸업을 하고 각지로 여행을 다니며 구경도 수양도 하다가……,수양,,修養,修養,
3급II,68,2015-02-28,79,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,"거대한 업적이 영원한 것이 아니라, 하나의 생명을 돌봐 준다는 사소한 행동이 사실은 우주의 역사에 기록되는 위대한 행위이다.",영원,,永遠,永遠,
3급II,68,2015-02-28,80,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,"거대한 업적이 영원한 것이 아니라, 하나의 생명을 돌봐 준다는 사소한 행동이 사실은 우주의 역사에 기록되는 위대한 행위이다.",생명,,生命,生命,
3급II,68,2015-02-28,81,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,"거대한 업적이 영원한 것이 아니라, 하나의 생명을 돌봐 준다는 사소한 행동이 사실은 우주의 역사에 기록되는 위대한 행위이다.",역사,,歷史,歷史,
3급II,68,2015-02-28,82,hanjaeo_W,다음 밑줄 친 漢字語를 漢字(正字)로 쓰시오.,"거대한 업적이 영원한 것이 아니라, 하나의 생명을 돌봐 준다는 사소한 행동이 사실은 우주의 역사에 기록되는 위대한 행위이다.",기록,,記錄,記錄,
