level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
8급,80,2018-02-24,22,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,동,동,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",②,東,
8급,80,2018-02-24,23,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,성/쇠,성/쇠,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑩,金,
8급,80,2018-02-24,24,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,백성,백성,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑨,民,
8급,80,2018-02-24,25,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,산,산,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑤,山,
8급,80,2018-02-24,26,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,물,물,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑥,水,
8급,80,2018-02-24,27,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,가운데,가운데,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",③,中,
8급,80,2018-02-24,28,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,흙,흙,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",④,土,
8급,80,2018-02-24,29,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,불,불,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑦,火,
8급,80,2018-02-24,30,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,임금,임금,"[""① 敎"", ""② 東"", ""③ 中"", ""④ 土"", ""⑤ 山"", ""⑥ 水"", ""⑦ 火"", ""⑧ 王"", ""⑨ 民"", ""⑩ 金""]",⑧,王,
8급,80,2018-02-24,31,hunum,다음 漢字의 訓과 音을 쓰세요.,九,九,,아홉 구,아홉 구,
8급,80,2018-02-24,32,hunum,다음 漢字의 訓과 音을 쓰세요.,白,白,,흰 백,흰 백,
8급,80,2018-02-24,33,hunum,다음 漢字의 訓과 音을 쓰세요.,四,四,,넉 사,넉 사,
8급,80,2018-02-24,34,hunum,다음 漢字의 訓과 音을 쓰세요.,人,人,,사람 인,사람 인,
8급,80,2018-02-24,35,hunum,다음 漢字의 訓과 音을 쓰세요.,靑,靑,,푸를 청,푸를 청,
8급,80,2018-02-24,36,hunum,다음 漢字의 訓과 音을 쓰세요.,七,七,,일곱 칠,일곱 칠,
8급,80,2018-02-24,37,hunum,다음 漢字의 訓과 音을 쓰세요.,八,八,,여덟 팔,여덟 팔,
8급,80,2018-02-24,38,hunum,다음 漢字의 訓과 音을 쓰세요.,國,國,,나라 국,나라 국,
8급,80,2018-02-24,39,hunum,다음 漢字의 訓과 音을 쓰세요.,一,一,,한 일,한 일,
8급,80,2018-02-24,40,hunum,다음 漢字의 訓과 音을 쓰세요.,學,學,,배울 학,배울 학,
8급,80,2018-02-24,41,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,南,南,"[""① 남녘"", ""② 다섯"", ""③ 서녘"", ""④ 여섯""]",①,남녘,
8급,80,2018-02-24,42,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,六,六,"[""① 남녘"", ""② 다섯"", ""③ 서녘"", ""④ 여섯""]",④,여섯,
8급,80,2018-02-24,43,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,西,西,"[""① 남녘"", ""② 다섯"", ""③ 서녘"", ""④ 여섯""]",③,서녘,
8급,80,2018-02-24,44,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,五,五,"[""① 남녘"", ""② 다섯"", ""③ 서녘"", ""④ 여섯""]",②,다섯,
8급,80,2018-02-24,45,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,日,日,"[""① 십"", ""② 월"", ""③ 이"", ""④ 일""]",④,일,
8급,80,2018-02-24,46,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,月,月,"[""① 십"", ""② 월"", ""③ 이"", ""④ 일""]",②,월,
8급,80,2018-02-24,47,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,二,二,"[""① 십"", ""② 월"", ""③ 이"", ""④ 일""]",③,이,
8급,80,2018-02-24,48,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,十,十,"[""① 십"", ""② 월"", ""③ 이"", ""④ 일""]",①,십,
8급,80,2018-02-24,49,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑧,여덟 번째,exam-strokes/stroke_8_80_49.png
8급,80,2018-02-24,50,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",④,네 번째,exam-strokes/stroke_8_80_50.png
8급,81,2018-06-02,1,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(土)요,土,,토,토,
8급,81,2018-06-02,2,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(日)은,日,,일,일,
8급,81,2018-06-02,3,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(大),大,,대,대,
8급,81,2018-06-02,4,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(學),學,,학,학,
8급,81,2018-06-02,5,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(生)인,生,,생,생,
8급,81,2018-06-02,6,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(三),三,,삼,삼,
8급,81,2018-06-02,7,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(寸)을 따라,寸,,촌,촌,
8급,81,2018-06-02,8,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,대학(校),校,,교,교,
8급,81,2018-06-02,9,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(北)쪽에 있는,北,,북,북,
8급,81,2018-06-02,10,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,실험(室)을 방문했습니다,室,,실,실,
8급,81,2018-06-02,11,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,공원에는 사람이 많습니다,사람,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑩,人,
8급,81,2018-06-02,12,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,물을 아껴 사용합니다,물,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",②,水,
8급,81,2018-06-02,13,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,나무로 만든 인형입니다,나무,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑤,木,
8급,81,2018-06-02,14,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,실내에서는 작은 목소리로 이야기합니다,작,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",①,小,
8급,81,2018-06-02,15,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,세종은 조선의 임금입니다,임금,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",③,王,
8급,81,2018-06-02,16,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,백성은 나라의 근본입니다,나라,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",④,國,
8급,81,2018-06-02,17,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,한국어를 가르칩니다,한국어를,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑨,敎,
8급,81,2018-06-02,18,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,오늘 어머니의 생신입니다,어머니,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑥,母,
8급,81,2018-06-02,19,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,세 건물 중 가운데 건물이 가장 높습니다,가운데,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑦,中,
8급,81,2018-06-02,20,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,우리 형제는 다섯입니다,다섯,"[""① 小"", ""② 水"", ""③ 王"", ""④ 國"", ""⑤ 木"", ""⑥ 母"", ""⑦ 中"", ""⑧ 五"", ""⑨ 敎"", ""⑩ 人""]",⑧,五,
8급,81,2018-06-02,21,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,백성,백성,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑥,民,
8급,81,2018-06-02,22,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,달,달,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑧,月,
8급,81,2018-06-02,23,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,산,산,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑦,山,
8급,81,2018-06-02,24,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,열,열,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑤,十,
8급,81,2018-06-02,25,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,형,형,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑩,兄,
8급,81,2018-06-02,26,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,아홉,아홉,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",②,九,
8급,81,2018-06-02,27,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,여자,여자,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",③,女,
8급,81,2018-06-02,28,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,서녘,서녘,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",⑨,西,
8급,81,2018-06-02,29,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,여섯,여섯,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",④,六,
8급,81,2018-06-02,30,select_hanja,다음 단어나 음에 알맞은 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,한,한,"[""① 韓"", ""② 九"", ""③ 女"", ""④ 六"", ""⑤ 十"", ""⑥ 民"", ""⑦ 山"", ""⑧ 月"", ""⑨ 西"", ""⑩ 兄""]",①,韓,
8급,81,2018-06-02,31,hunum,다음 漢字의 訓과 音을 쓰세요.,七,七,,일곱 칠,일곱 칠,
8급,81,2018-06-02,32,hunum,다음 漢字의 訓과 音을 쓰세요.,先,先,,먼저 선,먼저 선,
8급,81,2018-06-02,33,hunum,다음 漢字의 訓과 音을 쓰세요.,弟,弟,,아우 제,아우 제,
8급,81,2018-06-02,34,hunum,다음 漢字의 訓과 音을 쓰세요.,一,一,,한 일,한 일,
8급,81,2018-06-02,35,hunum,다음 漢字의 訓과 音을 쓰세요.,長,長,,긴 장,긴 장,
8급,81,2018-06-02,36,hunum,다음 漢字의 訓과 音을 쓰세요.,軍,軍,,군사 군,군사 군,
8급,81,2018-06-02,37,hunum,다음 漢字의 訓과 音을 쓰세요.,靑,靑,,푸를 청,푸를 청,
8급,81,2018-06-02,38,hunum,다음 漢字의 訓과 音을 쓰세요.,外,外,,바깥 외,바깥 외,
8급,81,2018-06-02,39,hunum,다음 漢字의 訓과 音을 쓰세요.,門,門,,문 문,문 문,
8급,81,2018-06-02,40,hunum,다음 漢字의 訓과 音을 쓰세요.,年,年,,해 년,해 년,
8급,81,2018-06-02,41,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,南,南,"[""① 둘"", ""② 희다"", ""③ 여덟"", ""④ 남녘""]",④,남녘,
8급,81,2018-06-02,42,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,白,白,"[""① 둘"", ""② 희다"", ""③ 여덟"", ""④ 남녘""]",②,희다,
8급,81,2018-06-02,43,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,八,八,"[""① 둘"", ""② 희다"", ""③ 여덟"", ""④ 남녘""]",③,여덟,
8급,81,2018-06-02,44,select_hun,다음 漢字의 訓을 <보기>에서 찾아 그 번호를 쓰세요.,二,二,"[""① 둘"", ""② 희다"", ""③ 여덟"", ""④ 남녘""]",①,둘,
8급,81,2018-06-02,45,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,四,四,"[""① 동"", ""② 만"", ""③ 사"", ""④ 부""]",③,사,
8급,81,2018-06-02,46,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,父,父,"[""① 동"", ""② 만"", ""③ 사"", ""④ 부""]",④,부,
8급,81,2018-06-02,47,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,東,東,"[""① 동"", ""② 만"", ""③ 사"", ""④ 부""]",①,동,
8급,81,2018-06-02,48,select_eum,다음 漢字의 音을 <보기>에서 찾아 그 번호를 쓰세요.,萬,萬,"[""① 동"", ""② 만"", ""③ 사"", ""④ 부""]",②,만,
8급,81,2018-06-02,49,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",④,네 번째,exam-strokes/stroke_8_81_49.png
8급,81,2018-06-02,50,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑤,다섯 번째,exam-strokes/stroke_8_81_50.png
8급,82,2018-08-25,1,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(一)주일은,一,,일,일,
8급,82,2018-08-25,2,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(七)일입니다,七,,칠,칠,
8급,82,2018-08-25,3,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(月)요일부터,月,,월,월,
8급,82,2018-08-25,4,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(金)요일까지만 학교에서,金,,금,금,
8급,82,2018-08-25,5,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(先),先,,선,선,
8급,82,2018-08-25,6,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(生)님과 공부하고,生,,생,생,
8급,82,2018-08-25,7,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(土)요일과,土,,토,토,
8급,82,2018-08-25,8,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(日)요일은 집에서,日,,일,일,
8급,82,2018-08-25,9,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(父),父,,부,부,
8급,82,2018-08-25,10,dokum,다음 글의 ( ) 안에 있는 漢字의 讀音을 쓰세요.,(母)님과 함께 지냅니다,母,,모,모,
8급,82,2018-08-25,11,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,해마다 제비가 찾아옵니다,해,"[""① 東"", ""② 九"", ""③ 女"", ""④ 靑"", ""⑤ 長"", ""⑥ 民"", ""⑦ 山"", ""⑧ 三"", ""⑨ 年"", ""⑩ 弟""]",⑨,年,
8급,82,2018-08-25,12,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,아기 돼지 삼형제가 살았 습니다,삼,"[""① 東"", ""② 九"", ""③ 女"", ""④ 靑"", ""⑤ 長"", ""⑥ 民"", ""⑦ 山"", ""⑧ 三"", ""⑨ 年"", ""⑩ 弟""]",⑧,三,
8급,82,2018-08-25,13,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,모두 여자들만 모였습니다,여,"[""① 東"", ""② 九"", ""③ 女"", ""④ 靑"", ""⑤ 長"", ""⑥ 民"", ""⑦ 山"", ""⑧ 三"", ""⑨ 年"", ""⑩ 弟""]",③,女,
8급,82,2018-08-25,14,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,맑고 푸른 하늘입니다,푸른,"[""① 東"", ""② 九"", ""③ 女"", ""④ 靑"", ""⑤ 長"", ""⑥ 民"", ""⑦ 山"", ""⑧ 三"", ""⑨ 年"", ""⑩ 弟""]",④,靑,
8급,82,2018-08-25,15,select_hanja,다음 밑줄 친 말에 해당하는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,제 동생은 참 착합니다,동생,"[""① 東"", ""② 九"", ""③ 女"", ""④ 靑"", ""⑤ 長"", ""⑥ 民"", ""⑦ 山"", ""⑧ 三"", ""⑨ 年"", ""⑩ 弟""]",⑩,弟,
