level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
7급II,80,2018-02-24,58,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,우리나라 고유의 음식이나 식사.,,"[""① 八九"", ""② 東門"", ""③ 韓食"", ""④ 南門""]",③,韓食,
7급II,80,2018-02-24,59,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑤,다섯 번째,exam-strokes/stroke_7ii_80_59.png
7급II,80,2018-02-24,60,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑩,열 번째,exam-strokes/stroke_7ii_80_60.png
7급II,81,2018-06-02,1,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,우리 집의 암탉은 每日 한 개씩 알을 낳습니다.,每日,,매일,매일,
7급II,81,2018-06-02,2,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,오징어는 東海에서 많이 잡힙니 다.,東海,,동해,동해,
7급II,81,2018-06-02,3,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,열차의 운행 중에 下車를 하면 위험합니다.,下車,,하차,하차,
7급II,81,2018-06-02,4,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,나는 오늘 교회에 五萬 원을 헌 금했습니다.,五萬,,오만,오만,
7급II,81,2018-06-02,5,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,설악산은 우리나라의 대표적인 名山입니다.,名山,,명산,명산,
7급II,81,2018-06-02,6,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,아버지는 火力 발전소에서 근무 하십니다.,火力,,화력,화력,
7급II,81,2018-06-02,7,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,동수는 일 學年 중에서 키가 제 일 큽니다.,學年,,학년,학년,
7급II,81,2018-06-02,8,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,지각한 학생이 敎室 뒷문으로 슬며시 들어옵니다.,敎室,,교실,교실,
7급II,81,2018-06-02,9,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,一金 십만 원을 받았습니다.,一金,,일금,일금,
7급II,81,2018-06-02,10,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,우리 父女를 보살펴 주신 은혜 는 영원히 못 잊을 겁니다.,父女,,부녀,부녀,
7급II,81,2018-06-02,11,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,형은 대학에 들어가 四物놀이 동아리에 가입했습니다.,四物,,사물,사물,
7급II,81,2018-06-02,12,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,校長 선생님이 학부모와 면담 하고 계십니다.,校長,,교장,교장,
7급II,81,2018-06-02,13,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,차가운 北西풍이 불면서 해안 지역에 눈구름을 만듭니다.,北西,,북서,북서,
7급II,81,2018-06-02,14,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,여전히 國王이 존재하는 나라 들이 있습니다.,國王,,국왕,국왕,
7급II,81,2018-06-02,15,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,예전부터 木工일을 배우고 싶 었습니다.,木工,,목공,목공,
7급II,81,2018-06-02,16,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,진학 문제로 先生님과 상담하 였습니다.,先生,,선생,선생,
7급II,81,2018-06-02,17,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,아버지는 항상 正直하게 살라 고 말씀하셨습니다.,正直,,정직,정직,
7급II,81,2018-06-02,18,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,조선 시대는 사대부와 平民의 구분이 엄격했습니다.,平民,,평민,평민,
7급II,81,2018-06-02,19,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,어제 내린 눈이 온 世上을 하 얗게 덮었습니다.,世上,,세상,세상,
7급II,81,2018-06-02,20,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,차를 타면 安全벨트부터 매는 습관을 들여야 합니다.,安全,,안전,안전,
7급II,81,2018-06-02,21,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,그녀는 젊은 시절의 不孝를 크 게 뉘우칩니다.,不孝,,불효,불효,
7급II,81,2018-06-02,22,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,그녀는 말을 하지 못하는 장애 인에게 手話를 가르칩니다.,手話,,수화,수화,
7급II,81,2018-06-02,23,hunum,다음 漢字의 訓과 音을 쓰세요.,時,時,,때 시,때 시,
7급II,81,2018-06-02,24,hunum,다음 漢字의 訓과 音을 쓰세요.,六,六,,여섯 륙,여섯 륙,
7급II,81,2018-06-02,25,hunum,다음 漢字의 訓과 音을 쓰세요.,記,記,,기록할 기,기록할 기,
7급II,81,2018-06-02,26,hunum,다음 漢字의 訓과 音을 쓰세요.,靑,靑,,푸를 청,푸를 청,
7급II,81,2018-06-02,27,hunum,다음 漢字의 訓과 音을 쓰세요.,三,三,,석 삼,석 삼,
7급II,81,2018-06-02,28,hunum,다음 漢字의 訓과 音을 쓰세요.,自,自,,스스로 자,스스로 자,
7급II,81,2018-06-02,29,hunum,다음 漢字의 訓과 音을 쓰세요.,白,白,,흰 백,흰 백,
7급II,81,2018-06-02,30,hunum,다음 漢字의 訓과 音을 쓰세요.,右,右,,오른 우,오른 우,
7급II,81,2018-06-02,31,hunum,다음 漢字의 訓과 音을 쓰세요.,左,左,,왼 좌,왼 좌,
7급II,81,2018-06-02,32,hunum,다음 漢字의 訓과 音을 쓰세요.,九,九,,아홉 구,아홉 구,
7급II,81,2018-06-02,33,hunum,다음 漢字의 訓과 音을 쓰세요.,南,南,,남녘 남,남녘 남,
7급II,81,2018-06-02,34,hunum,다음 漢字의 訓과 音을 쓰세요.,電,電,,번개 전,번개 전,
7급II,81,2018-06-02,35,hunum,다음 漢字의 訓과 音을 쓰세요.,氣,氣,,기운 기,기운 기,
7급II,81,2018-06-02,36,hunum,다음 漢字의 訓과 音을 쓰세요.,方,方,,모 방,모 방,
7급II,81,2018-06-02,37,hunum,다음 漢字의 訓과 音을 쓰세요.,寸,寸,,마디 촌,마디 촌,
7급II,81,2018-06-02,38,hunum,다음 漢字의 訓과 音을 쓰세요.,江,江,,강 강,강 강,
7급II,81,2018-06-02,39,hunum,다음 漢字의 訓과 音을 쓰세요.,八,八,,여덟 팔,여덟 팔,
7급II,81,2018-06-02,40,hunum,다음 漢字의 訓과 音을 쓰세요.,前,前,,앞 전,앞 전,
7급II,81,2018-06-02,41,hunum,다음 漢字의 訓과 音을 쓰세요.,動,動,,움직일 동,움직일 동,
7급II,81,2018-06-02,42,hunum,다음 漢字의 訓과 音을 쓰세요.,人,人,,사람 인,사람 인,
7급II,81,2018-06-02,43,select_hanjaeo,다음 밑줄 친 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,농민들은 겨울에도 비닐하우스 농사를 짓느라 바쁩니다.,농사,"[""① 午後"", ""② 韓食"", ""③ 二月"", ""④ 農事""]",④,農事,
7급II,81,2018-06-02,44,select_hanjaeo,다음 밑줄 친 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,"그녀는 한식부터 일식, 중식까 지 못하는 요리가 없습니다.",한식,"[""① 午後"", ""② 韓食"", ""③ 二月"", ""④ 農事""]",②,韓食,
7급II,81,2018-06-02,45,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,사내 남,사내 남,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑩,男,
7급II,81,2018-06-02,46,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,어미 모,어미 모,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",③,母,
7급II,81,2018-06-02,47,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,살 활,살 활,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",④,活,
7급II,81,2018-06-02,48,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,열 십,열 십,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑧,十,
7급II,81,2018-06-02,49,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,집 가,집 가,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",②,家,
7급II,81,2018-06-02,50,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,대답 답,대답 답,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑨,答,
7급II,81,2018-06-02,51,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,흙 토,흙 토,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑦,土,
7급II,81,2018-06-02,52,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,발 족,발 족,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",①,足,
7급II,81,2018-06-02,53,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,바깥 외,바깥 외,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑤,外,
7급II,81,2018-06-02,54,select_hanja,다음 訓과 音에 맞는 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,문 문,문 문,"[""① 足"", ""② 家"", ""③ 母"", ""④ 活"", ""⑤ 外"", ""⑥ 門"", ""⑦ 土"", ""⑧ 十"", ""⑨ 答"", ""⑩ 男""]",⑥,門,
7급II,81,2018-06-02,55,banui_select,다음 漢字의 상대(또는 반대)되는 漢字를 <보기>에서 골라 그 번호를 쓰세요.,兄 ↔ ( ),兄 ↔ ( ),"[""① 大"", ""② 水"", ""③ 弟"", ""④ 子""]",③,弟,
7급II,81,2018-06-02,56,banui_select,다음 漢字의 상대(또는 반대)되는 漢字를 <보기>에서 골라 그 번호를 쓰세요.,( ) ↔ 小,( ) ↔ 小,"[""① 大"", ""② 水"", ""③ 弟"", ""④ 子""]",①,大,
7급II,81,2018-06-02,57,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,아무것도 없는 빈 곳.,,"[""① 道內"", ""② 中立"", ""③ 空間"", ""④ 市場""]",③,空間,
7급II,81,2018-06-02,58,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,어느 편에도 치우치지 아니하 고 공정하게 처신함.,,"[""① 道內"", ""② 中立"", ""③ 空間"", ""④ 市場""]",②,中立,
7급II,81,2018-06-02,59,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑧,여덟 번째,exam-strokes/stroke_7ii_81_59.png
7급II,81,2018-06-02,60,stroke,다음 漢字의 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,,,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째""]",⑤,다섯 번째,exam-strokes/stroke_7ii_81_60.png
7급II,82,2018-08-25,1,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,내 친구는 時間을 알차게 사용 합니다.,時間,,시간,시간,
7급II,82,2018-08-25,2,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,우리나라의 아름다운 江山을 보 호합시다.,江山,,강산,강산,
7급II,82,2018-08-25,3,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,그 건물은 지금 한창 工事가 진 행 중입니다.,工事,,공사,공사,
7급II,82,2018-08-25,4,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,空氣 오염에 대한 대책이 시급 히 요청됩니다.,空氣,,공기,공기,
7급II,82,2018-08-25,5,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,校外 활동을 통해 심신을 단련 할 수 있습니다.,校外,,교외,교외,
7급II,82,2018-08-25,6,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,비가 오지 않아 農民들이 시름 에 빠져 있습니다.,農民,,농민,농민,
7급II,82,2018-08-25,7,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,모든 학생들이 正答을 맞추었습 니다.,正答,,정답,정답,
7급II,82,2018-08-25,8,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,자동차가 人道를 침범해서는 안 됩니다.,人道,,인도,인도,
7급II,82,2018-08-25,9,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,1860년에 최제우가 창시한 민 족 종교를 東學이라 합니다.,東學,,동학,동학,
7급II,82,2018-08-25,10,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,저는 이 일에 全力을 다하기로 결심했습니다.,全力,,전력,전력,
7급II,82,2018-08-25,11,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,오늘은 國立 도서관에 견학을 가는 날입니다.,國立,,국립,국립,
7급II,82,2018-08-25,12,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,每年 여름에 여행을 떠납니다.,每年,,매년,매년,
7급II,82,2018-08-25,13,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,어떤 전문 분야에서 이름이 난 집을 名家라고 합니다.,名家,,명가,명가,
7급II,82,2018-08-25,14,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,不安에 떨었을 아이들을 생각 하니 미안한 마음이 듭니다.,不安,,불안,불안,
7급II,82,2018-08-25,15,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,先生님으로부터 칭찬을 받아서 매우 기쁩니다.,先生,,선생,선생,
7급II,82,2018-08-25,16,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,훌륭한 지도자는 世上 사람들 모두에게 칭송받습니다.,世上,,세상,세상,
7급II,82,2018-08-25,17,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,水中 안전사고에 늘 유의해야 합니다.,水中,,수중,수중,
7급II,82,2018-08-25,18,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,전 세계적으로 韓食이 유행한 다고 합니다.,韓食,,한식,한식,
7급II,82,2018-08-25,19,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,우리의 건강을 위해 항상 敎室 청결에 신경 써야 합니다.,敎室,,교실,교실,
7급II,82,2018-08-25,20,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,약속이 午後로 연기되었습니다.,午後,,오후,오후,
7급II,82,2018-08-25,21,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,범인은 죄를 自白하였습니다.,自白,,자백,자백,
7급II,82,2018-08-25,22,dokum,다음 밑줄 친 漢字語의 音을 쓰세요.,연예인이 등장하자 場內에 환 호성이 울려 퍼집니다.,場內,,장내,장내,
7급II,82,2018-08-25,23,hunum,다음 漢字의 訓과 音을 쓰세요.,電,電,,번개 전,번개 전,
7급II,82,2018-08-25,24,hunum,다음 漢字의 訓과 音을 쓰세요.,話,話,,말씀 화,말씀 화,
7급II,82,2018-08-25,25,hunum,다음 漢字의 訓과 音을 쓰세요.,王,王,,임금 왕,임금 왕,
