level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
5급,113,2026-05-23,45,hunum,다음 漢字의 訓과 音을 쓰세요.,湖,湖,,호수 호,호수 호,
5급,113,2026-05-23,46,hunum,다음 漢字의 訓과 音을 쓰세요.,耳,耳,,귀 이,귀 이,
5급,113,2026-05-23,47,hunum,다음 漢字의 訓과 音을 쓰세요.,寫,寫,,베낄 사,베낄 사,
5급,113,2026-05-23,48,hunum,다음 漢字의 訓과 音을 쓰세요.,曜,曜,,빛날 요,빛날 요,
5급,113,2026-05-23,49,hunum,다음 漢字의 訓과 音을 쓰세요.,倍,倍,,곱 배,곱 배,
5급,113,2026-05-23,50,hunum,다음 漢字의 訓과 音을 쓰세요.,亡,亡,,망할 망,망할 망,
5급,113,2026-05-23,51,hunum,다음 漢字의 訓과 音을 쓰세요.,唱,唱,,부를 창,부를 창,
5급,113,2026-05-23,52,hunum,다음 漢字의 訓과 音을 쓰세요.,勝,勝,,이길 승,이길 승,
5급,113,2026-05-23,53,hunum,다음 漢字의 訓과 音을 쓰세요.,再,再,,두 재,두 재,
5급,113,2026-05-23,54,hunum,다음 漢字의 訓과 音을 쓰세요.,曲,曲,,굽을 곡,굽을 곡,
5급,113,2026-05-23,55,hunum,다음 漢字의 訓과 音을 쓰세요.,貴,貴,,귀할 귀,귀할 귀,
5급,113,2026-05-23,56,hunum,다음 漢字의 訓과 音을 쓰세요.,黃,黃,,누를 황,누를 황,
5급,113,2026-05-23,57,hunum,다음 漢字의 訓과 音을 쓰세요.,屋,屋,,집 옥,집 옥,
5급,113,2026-05-23,58,hunum,다음 漢字의 訓과 音을 쓰세요.,魚,魚,,고기/물고기 어,고기/물고기 어,
5급,113,2026-05-23,59,mean_to_hanjaeo,다음 訓과 音을 가진 漢字를 쓰세요.,다를/나눌 별,다를/나눌 별,,別,別,
5급,113,2026-05-23,60,mean_to_hanjaeo,다음 訓과 音을 가진 漢字를 쓰세요.,하여금/부릴 사,하여금/부릴 사,,使,使,
5급,113,2026-05-23,61,mean_to_hanjaeo,다음 訓과 音을 가진 漢字를 쓰세요.,동산 원,동산 원,,園,園,
5급,113,2026-05-23,62,mean_to_hanjaeo,다음 訓과 音을 가진 漢字를 쓰세요.,옷 복,옷 복,,服,服,
5급,113,2026-05-23,63,mean_to_hanjaeo,다음 訓과 音을 가진 漢字를 쓰세요.,클 태,클 태,,太,太,
5급,113,2026-05-23,64,yakja,다음 漢字의 약자(略字)를 쓰세요.,醫,醫,,医,医,
5급,113,2026-05-23,65,yakja,다음 漢字의 약자(略字)를 쓰세요.,畫,畫,,画,画,
5급,113,2026-05-23,66,yakja,다음 漢字의 약자(略字)를 쓰세요.,來,來,,来,来,
5급,113,2026-05-23,67,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 써넣어 단어를 만드세요.,(  ) ↔ 黑,(  ) ↔ 黑,,白,白,
5급,113,2026-05-23,68,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 써넣어 단어를 만드세요.,(  ) ↔ 他,(  ) ↔ 他,,自,自,
5급,113,2026-05-23,69,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 써넣어 단어를 만드세요.,(  ) ↔ 輕,(  ) ↔ 輕,,重,重,
5급,113,2026-05-23,70,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,法,法,"[""① 爭"", ""② 氷"", ""③ 汽"", ""④ 川"", ""⑤ 葉"", ""⑥ 浴"", ""⑦ 則"", ""⑧ 識""]",⑦,則,
5급,113,2026-05-23,71,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,河,河,"[""① 爭"", ""② 氷"", ""③ 汽"", ""④ 川"", ""⑤ 葉"", ""⑥ 浴"", ""⑦ 則"", ""⑧ 識""]",④,川,
5급,113,2026-05-23,72,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 <보기>에서 찾아 그 번호를 쓰세요.,知,知,"[""① 爭"", ""② 氷"", ""③ 汽"", ""④ 川"", ""⑤ 葉"", ""⑥ 浴"", ""⑦ 則"", ""⑧ 識""]",⑧,識,
5급,113,2026-05-23,73,dongeum,다음 제시한 漢字語와 뜻에 맞는 同音語를 <보기>에서 찾아 그 번호를 쓰세요.,"舊章 - (    ) : 축구, 야구 따위의 시합을 하는 운동장.",舊章,"[""① 情事"", ""② 前過"", ""③ 區長"", ""④ 戰果"", ""⑤ 正史"", ""⑥ 球場""]",⑥,球場,
5급,113,2026-05-23,74,dongeum,다음 제시한 漢字語와 뜻에 맞는 同音語를 <보기>에서 찾아 그 번호를 쓰세요.,定社 - (    ) : 사실에 근거하여 정확하게 기술된 역사.,定社,"[""① 情事"", ""② 前過"", ""③ 區長"", ""④ 戰果"", ""⑤ 正史"", ""⑥ 球場""]",⑤,正史,
5급,113,2026-05-23,75,dongeum,다음 제시한 漢字語와 뜻에 맞는 同音語를 <보기>에서 찾아 그 번호를 쓰세요.,全科 - (    ) : 이전에 저지른 잘못이나 죄.,全科,"[""① 情事"", ""② 前過"", ""③ 區長"", ""④ 戰果"", ""⑤ 正史"", ""⑥ 球場""]",②,前過,
5급,113,2026-05-23,76,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,일을 잘못하여 뜻한 대로 되지 아니하거나 그르침.,,"[""① 先買"", ""② 終命"", ""③ 失敗"", ""④ 決給"", ""⑤ 和談"", ""⑥ 建立"", ""⑦ 熱性"", ""⑧ 急落"", ""⑨ 末技""]",③,失敗,
5급,113,2026-05-23,77,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,"기관, 조직체 따위를 새로 조직함.",,"[""① 先買"", ""② 終命"", ""③ 失敗"", ""④ 決給"", ""⑤ 和談"", ""⑥ 建立"", ""⑦ 熱性"", ""⑧ 急落"", ""⑨ 末技""]",⑥,建立,
5급,113,2026-05-23,78,mean_select,다음 뜻에 맞는 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,물가나 시세 따위가 갑자기 떨어짐.,,"[""① 先買"", ""② 終命"", ""③ 失敗"", ""④ 決給"", ""⑤ 和談"", ""⑥ 建立"", ""⑦ 熱性"", ""⑧ 急落"", ""⑨ 末技""]",⑧,急落,
5급,113,2026-05-23,79,seong-eo,다음 뜻을 가진 성어가 되도록 ( ) 안에 들어갈 적절한 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,有名(    ) : 내건 이름은 그럴듯하지만 알맹이가 없음.,有名( ),"[""① 無實"", ""② 言行"", ""③ 冷材"", ""④ 可觀"", ""⑤ 代打"", ""⑥ 寒水"", ""⑦ 天災"", ""⑧ 初聞""]",①,無實,
5급,113,2026-05-23,80,seong-eo,다음 뜻을 가진 성어가 되도록 ( ) 안에 들어갈 적절한 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,今始(    ) : 바로 지금 처음으로 들음.,今始( ),"[""① 無實"", ""② 言行"", ""③ 冷材"", ""④ 可觀"", ""⑤ 代打"", ""⑥ 寒水"", ""⑦ 天災"", ""⑧ 初聞""]",⑧,初聞,
5급,113,2026-05-23,81,seong-eo,다음 뜻을 가진 성어가 되도록 ( ) 안에 들어갈 적절한 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,(    )一致 : 말과 행동이 서로 같음.,( )一致,"[""① 無實"", ""② 言行"", ""③ 冷材"", ""④ 可觀"", ""⑤ 代打"", ""⑥ 寒水"", ""⑦ 天災"", ""⑧ 初聞""]",②,言行,
5급,113,2026-05-23,82,seong-eo,다음 뜻을 가진 성어가 되도록 ( ) 안에 들어갈 적절한 漢字語를 <보기>에서 찾아 그 번호를 쓰세요.,"(    )地變 : 지진, 홍수, 태풍 따위의 자연현상으로 인한 재앙.",( )地變,"[""① 無實"", ""② 言行"", ""③ 冷材"", ""④ 可觀"", ""⑤ 代打"", ""⑥ 寒水"", ""⑦ 天災"", ""⑧ 初聞""]",⑦,天災,
5급,113,2026-05-23,83,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,우진이는 자신이 늦게 도착한 이유를 설명했다.,이유,,理由,理由,
5급,113,2026-05-23,84,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,학교가 열람실을 24시간 개방하고 있다.,개방,,開放,開放,
5급,113,2026-05-23,85,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,서울로 상경한 아버지께서는 늘 고향을 그리워하였다.,상경,,上京,上京,
5급,113,2026-05-23,86,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,오늘 오후에 대통령의 공식 방문이 예정되어 있다.,공식,,公式,公式,
5급,113,2026-05-23,87,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,작가는 솔직한 글로써 독자들에게 공감을 얻을 수 있었다.,공감,,共感,共感,
5급,113,2026-05-23,88,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,오늘따라 몸에 활력이 넘친다.,활력,,活力,活力,
5급,113,2026-05-23,89,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,이 기차는 등급에 따라 좌석이 나뉘어져 있다.,등급,,等級,等級,
5급,113,2026-05-23,90,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,오늘 오후에 비 예보가 있다.,오후,,午後,午後,
5급,113,2026-05-23,91,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,그는 한 번의 성공을 위해 수많은 실패를 겪었다.,성공,,成功,成功,
5급,113,2026-05-23,92,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,어제 새로 산 하의가 입기 편하다.,하의,,下衣,下衣,
5급,113,2026-05-23,93,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,트럭이 주차장 통로를 막고 있다.,통로,,通路,通路,
5급,113,2026-05-23,94,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,추석은 우리 민족 고유의 명절이다.,민족,,民族,民族,
5급,113,2026-05-23,95,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,그는 처음에 원대한 꿈을 가지고 이곳에 학교를 설립했다.,원대,,遠大,遠大,
5급,113,2026-05-23,96,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,그가 애인이 있었다는 사실을 아무도 눈치채지 못했다.,애인,,愛人,愛人,
5급,113,2026-05-23,97,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 漢字로 쓰세요.,멀리서 화약이 폭발하는 소리가 들렸다.,화약,,火藥,火藥,
5급,113,2026-05-23,98,stroke,다음 漢字에서 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,漁,漁,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째"", ""⑬ 열세 번째"", ""⑭ 열네 번째"", ""⑮ 열다섯 번째""]",⑤,⑤,exam-strokes/stroke_5_113_98.png
5급,113,2026-05-23,99,stroke,다음 漢字에서 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,賞,賞,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째"", ""⑬ 열세 번째"", ""⑭ 열네 번째"", ""⑮ 열다섯 번째""]",⑥,⑥,exam-strokes/stroke_5_113_99.png
5급,113,2026-05-23,100,stroke,다음 漢字에서 진하게 표시한 획은 몇 번째 쓰는지 <보기>에서 찾아 그 번호를 쓰세요.,奉,奉,"[""① 첫 번째"", ""② 두 번째"", ""③ 세 번째"", ""④ 네 번째"", ""⑤ 다섯 번째"", ""⑥ 여섯 번째"", ""⑦ 일곱 번째"", ""⑧ 여덟 번째"", ""⑨ 아홉 번째"", ""⑩ 열 번째"", ""⑪ 열한 번째"", ""⑫ 열두 번째"", ""⑬ 열세 번째"", ""⑭ 열네 번째"", ""⑮ 열다섯 번째""]",⑧,⑧,exam-strokes/stroke_5_113_100.png
