level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
특급,113,2026-05-23,173,seong-eo,다음 (  ) 안에 알맞은 漢字를 적어 四字成語를 완성하시오.,冬(  )夏爐 : 겨울의 부채와 여름의 화로.,,,扇,扇
특급,113,2026-05-23,174,seong-eo,다음 (  ) 안에 알맞은 漢字를 적어 四字成語를 완성하시오.,長吁短(  ) : 긴 한숨과 짧은 탄식.,,,歎,歎
특급,113,2026-05-23,175,seong-eo,다음 (  ) 안에 알맞은 漢字를 적어 四字成語를 완성하시오.,簞瓢(  )巷 : 대나무 밥그릇의 밥과 표주박 물을 마시며 누추한 거리에서 삶.,,,陋,陋
특급,113,2026-05-23,176,mean,다음 漢字語의 뜻을 쓰시오.,壚邸,壚邸,,술집.,술집.
특급,113,2026-05-23,177,mean,다음 漢字語의 뜻을 쓰시오.,蟹醢,蟹醢,,게젓.,게젓.
특급,113,2026-05-23,178,mean,다음 漢字語의 뜻을 쓰시오.,媼嫗,媼嫗,,늙은 여자.,늙은 여자.
특급,113,2026-05-23,179,mean,다음 漢字語의 뜻을 쓰시오.,頓顙,頓顙,,이마를 땅에 대고 절함.,이마를 땅에 대고 절함.
특급,113,2026-05-23,180,mean,다음 漢字語의 뜻을 쓰시오.,耄耋,耄耋,,늙고 노쇠함.,늙고 노쇠함.
특급,113,2026-05-23,181,hanmun,①과 같은 문형의 문장이 아닌 것은?,"① 雀安知鴻鵠之志哉. ② 何不曰 柳色絲絲綠, 桃花點點紅. ③ 民不畏死, 奈何以死懼之. ④ 不信乎朋友, 不獲於上矣.",,,②,②
특급,113,2026-05-23,182,hanmun,②에 들어갈 1음절 漢字를 漢字로 쓰시오.,"孝弟也者, 其爲( ② )之本與.",,,仁,仁
특급,113,2026-05-23,183,hanmun,③如日月之食焉을 풀이하시오.,如日月之食焉,,,해와 달이 식는 것과 같다.,해와 달이 식는 것과 같다.
특급,113,2026-05-23,184,hanmun,④에 들어갈 알맞은 종결사를 고르시오.,可謂好學( ④ ).,,"[""① 耶"", ""② 乎"", ""③ 諸"", ""④ 也已矣""]",④,④
특급,113,2026-05-23,185,hanmun,⑤에 들어갈 漢字는?,不如( ⑤ )也.,,"[""① 禮"", ""② 學"", ""③ 音"", ""④ 數""]",②,②
특급,113,2026-05-23,186,hanmun,⑥에 들어갈 1음절 漢字를 쓰시오.,今之學者爲( ⑥ ).,,,人,人
특급,113,2026-05-23,187,hanmun,⑦久要를 풀이하시오.,久要,,,오래된 약속.,오래된 약속.
특급,113,2026-05-23,188,hanmun,⑧에 들어갈 1음절 漢字를 쓰시오.,"有言者, 不必有( ⑧ ).",,,德,德
특급,113,2026-05-23,189,hanmun,⑨說과 같은 의미의 1음절 漢字로 쓰시오.,不⑨說也.,,,悅,悅
특급,113,2026-05-23,190,hanmun,⑩如正人何를 풀이하시오.,如正人何,,,남을 바르게 할 수 있겠는가.,남을 바르게 할 수 있겠는가.
특급,113,2026-05-23,191,hanmun,⑪蓋闕如也를 풀이하시오.,蓋闕如也,,,대개 비워 두는 것과 같다.,대개 비워 두는 것과 같다.
특급,113,2026-05-23,192,hanmun,⑫六尺에 해당되는 나이를 쓰시오.,六尺之孤,,,15세.,15세.
특급,113,2026-05-23,193,hanmun,⑬君子人與를 풀이하시오.,君子人與,,,군자다운 사람인가.,군자다운 사람인가.
특급,113,2026-05-23,194,hanmun,①許國을 풀이하시오.,許國,,,나라에 헌신함.,나라에 헌신함.
특급,113,2026-05-23,195,hanmun,②濟事를 풀이하시오.,濟事,,,일을 이룸.,일을 이룸.
특급,113,2026-05-23,196,hanmun,③駑蹇을 풀이하시오.,駑蹇,,,둔하고 절름발임.,둔하고 절름발임.
특급,113,2026-05-23,197,hanmun,④令知政事를 풀이하시오.,令知政事,,,정사를 맡게 함.,정사를 맡게 함.
특급,113,2026-05-23,198,hanmun,⑤族之를 풀이하시오.,族之,,,일족을 멸함.,일족을 멸함.
특급,113,2026-05-23,199,hanmun,⑥에 들어갈 1음절 漢字를 쓰시오.,逢時則(   ),,,出,出
특급,113,2026-05-23,200,hanmun,⑦其를 대체할 수 있는 1음절 漢字를 쓰시오.,⑦其可復念舊隱乎.,,,豈,豈
