level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
2급,113,2026-05-23,35,dokum,다음 漢字語의 讀音을 쓰시오.,莞枕,莞枕,,완침,완침
2급,113,2026-05-23,36,dokum,다음 漢字語의 讀音을 쓰시오.,銘旌,銘旌,,명정,명정
2급,113,2026-05-23,37,dokum,다음 漢字語의 讀音을 쓰시오.,薰陶,薰陶,,훈도,훈도
2급,113,2026-05-23,38,dokum,다음 漢字語의 讀音을 쓰시오.,瓊樓,瓊樓,,경루,경루
2급,113,2026-05-23,39,dokum,다음 漢字語의 讀音을 쓰시오.,結繩,結繩,,결승,결승
2급,113,2026-05-23,40,dokum,다음 漢字語의 讀音을 쓰시오.,湍水,湍水,,단수,단수
2급,113,2026-05-23,41,dokum,다음 漢字語의 讀音을 쓰시오.,扈衛,扈衛,,호위,호위
2급,113,2026-05-23,42,dokum,다음 漢字語의 讀音을 쓰시오.,滋甚,滋甚,,자심,자심
2급,113,2026-05-23,43,dokum,다음 漢字語의 讀音을 쓰시오.,俛仰,俛仰,,면앙,면앙
2급,113,2026-05-23,44,dokum,다음 漢字語의 讀音을 쓰시오.,徽章,徽章,,휘장,휘장
2급,113,2026-05-23,45,dokum,다음 漢字語의 讀音을 쓰시오.,亢秩,亢秩,,항질,항질
2급,113,2026-05-23,46,hunum,다음 漢字의 訓과 音을 쓰시오.,烋,烋,,아름다울 휴,아름다울 휴
2급,113,2026-05-23,47,hunum,다음 漢字의 訓과 音을 쓰시오.,聰,聰,,귀밝을 총,귀밝을 총
2급,113,2026-05-23,48,hunum,다음 漢字의 訓과 音을 쓰시오.,沆,沆,,넓을 항,넓을 항
2급,113,2026-05-23,49,hunum,다음 漢字의 訓과 音을 쓰시오.,岬,岬,,곶(串) 갑,곶(串) 갑
2급,113,2026-05-23,50,hunum,다음 漢字의 訓과 音을 쓰시오.,蔽,蔽,,덮을 폐,덮을 폐
2급,113,2026-05-23,51,hunum,다음 漢字의 訓과 音을 쓰시오.,搜,搜,,찾을 수,찾을 수
2급,113,2026-05-23,52,hunum,다음 漢字의 訓과 音을 쓰시오.,睿,睿,,슬기 예,슬기 예
2급,113,2026-05-23,53,hunum,다음 漢字의 訓과 音을 쓰시오.,晳,晳,,밝을 석,밝을 석
2급,113,2026-05-23,54,hunum,다음 漢字의 訓과 音을 쓰시오.,剛,剛,,굳셀 강,굳셀 강
2급,113,2026-05-23,55,hunum,다음 漢字의 訓과 音을 쓰시오.,昊,昊,,하늘 호,하늘 호
2급,113,2026-05-23,56,hunum,다음 漢字의 訓과 音을 쓰시오.,礪,礪,,숫돌 려,숫돌 려
2급,113,2026-05-23,57,hunum,다음 漢字의 訓과 音을 쓰시오.,抑,抑,,누를 억,누를 억
2급,113,2026-05-23,58,hunum,다음 漢字의 訓과 音을 쓰시오.,岡,岡,,산등성이 강,산등성이 강
2급,113,2026-05-23,59,hunum,다음 漢字의 訓과 音을 쓰시오.,閻,閻,,마을 염,마을 염
2급,113,2026-05-23,60,hunum,다음 漢字의 訓과 音을 쓰시오.,瞻,瞻,,볼 첨,볼 첨
2급,113,2026-05-23,61,hunum,다음 漢字의 訓과 音을 쓰시오.,墺,墺,,물가 오,물가 오
2급,113,2026-05-23,62,hunum,다음 漢字의 訓과 音을 쓰시오.,浩,浩,,넓을 호,넓을 호
2급,113,2026-05-23,63,hunum,다음 漢字의 訓과 音을 쓰시오.,屢,屢,,여러 루,여러 루
2급,113,2026-05-23,64,hunum,다음 漢字의 訓과 音을 쓰시오.,湜,湜,,물맑을 식,물맑을 식
2급,113,2026-05-23,65,hunum,다음 漢字의 訓과 音을 쓰시오.,瑄,瑄,,도리옥 선,도리옥 선
2급,113,2026-05-23,66,hunum,다음 漢字의 訓과 音을 쓰시오.,憙,憙,,기뻐할 희,기뻐할 희
2급,113,2026-05-23,67,hunum,다음 漢字의 訓과 音을 쓰시오.,堤,堤,,둑 제,둑 제
2급,113,2026-05-23,68,hunum,다음 漢字의 訓과 音을 쓰시오.,韋,韋,,가죽 위,가죽 위
2급,113,2026-05-23,69,hunum,다음 漢字의 訓과 音을 쓰시오.,皆,皆,,다[總] 개,다[總] 개
2급,113,2026-05-23,70,hunum,다음 漢字의 訓과 音을 쓰시오.,皓,皓,,흰 호,흰 호
2급,113,2026-05-23,71,hunum,다음 漢字의 訓과 音을 쓰시오.,燾,燾,,덮을 도,덮을 도
2급,113,2026-05-23,72,hunum,다음 漢字의 訓과 音을 쓰시오.,坡,坡,,언덕 파,언덕 파
2급,113,2026-05-23,73,bushu,다음 漢字의 部首를 쓰시오.,旁,旁,,方,方
2급,113,2026-05-23,74,bushu,다음 漢字의 部首를 쓰시오.,盧,盧,,皿,皿
2급,113,2026-05-23,75,bushu,다음 漢字의 部首를 쓰시오.,曺,曺,,曰,曰
2급,113,2026-05-23,76,bushu,다음 漢字의 部首를 쓰시오.,甫,甫,,用,用
2급,113,2026-05-23,77,bushu,다음 漢字의 部首를 쓰시오.,皐,皐,,白,白
2급,113,2026-05-23,78,yakja,다음 漢字의 略字를 쓰시오.,麥,麥,,麦,麦
2급,113,2026-05-23,79,yakja,다음 漢字의 略字를 쓰시오.,竝,竝,,并,并
2급,113,2026-05-23,80,yakja,다음 漢字의 略字를 쓰시오.,帥,帥,,帅,帅
2급,113,2026-05-23,81,jangum,다음 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 感氣"", ""② 鑑査""]",①,①
2급,113,2026-05-23,82,jangum,다음 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 渡口"", ""② 道具""]",①,①
2급,113,2026-05-23,83,jangum,다음 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 父喪"", ""② 負傷""]",①,①
2급,113,2026-05-23,84,jangum,다음 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 選擧"", ""② 船車""]",①,①
2급,113,2026-05-23,85,jangum,다음 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 幽冥"", ""② 有名""]",①,①
2급,113,2026-05-23,86,yui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 같거나 비슷한 漢字를 正字로 적어 문장을 완성하시오.,토담이 무너진 폐가는 魔(  )가 나올 것같이 으스스했다.,,,鬼,鬼
2급,113,2026-05-23,87,yui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 같거나 비슷한 漢字를 正字로 적어 문장을 완성하시오.,높은 벼슬과 후한 俸(  )으로 여생을 지냈다.,,,祿,祿
2급,113,2026-05-23,88,yui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 같거나 비슷한 漢字를 正字로 적어 문장을 완성하시오.,그는 아내에게 위로의 말을 전하러 閨(  )으로 갔다.,,,房,房
2급,113,2026-05-23,89,yui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 같거나 비슷한 漢字를 正字로 적어 문장을 완성하시오.,이 소설에는 남도 지방의 특색이 濃(  )하게 반영되어 있다.,,,厚,厚
2급,113,2026-05-23,90,yui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 같거나 비슷한 漢字를 正字로 적어 문장을 완성하시오.,그는 시각(  )礙를 극복하고 고시에 합격했다.,,,障,障
2급,113,2026-05-23,91,banui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 상대(또는 반대)되는 漢字를 正字로 적어 문장을 완성하시오.,그는 세태의 炎(  )에 흔들리지 않는 굳은 마음을 가졌다.,,,凉,凉
2급,113,2026-05-23,92,banui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 상대(또는 반대)되는 漢字를 正字로 적어 문장을 완성하시오.,편집부장은 언제나 기사 내용의 (  )削을 자기 맘대로 하였다.,,,增,增
2급,113,2026-05-23,93,banui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 상대(또는 반대)되는 漢字를 正字로 적어 문장을 완성하시오.,그는 弓(  )를 가지고 사냥터로 나섰다.,,,矢,矢
2급,113,2026-05-23,94,banui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 상대(또는 반대)되는 漢字를 正字로 적어 문장을 완성하시오.,떼도적이 出(  )해서 마을을 휩쓸어 갔다.,,,沒,沒
2급,113,2026-05-23,95,banui,다음 (  ) 안에 밑줄 친 漢字와 뜻이 상대(또는 반대)되는 漢字를 正字로 적어 문장을 완성하시오.,彼(  ) 간에 사상자만 내고 폭동은 허망하게 진압되었다.,,,此,此
2급,113,2026-05-23,96,banui,다음 漢字語의 상대어(또는 반대어)를 漢字(正字)를 쓰시오.,普遍,普遍,,特殊,特殊
2급,113,2026-05-23,97,banui,다음 漢字語의 상대어(또는 반대어)를 漢字(正字)를 쓰시오.,咸池,咸池,,少海,少海
2급,113,2026-05-23,98,banui,다음 漢字語의 상대어(또는 반대어)를 漢字(正字)를 쓰시오.,受理,受理,,却下,却下
2급,113,2026-05-23,99,banui,다음 漢字語의 상대어(또는 반대어)를 漢字(正字)를 쓰시오.,放任,放任,,干涉,干涉
2급,113,2026-05-23,100,banui,다음 漢字語의 상대어(또는 반대어)를 漢字(正字)를 쓰시오.,英敏,英敏,,魯鈍,魯鈍
2급,113,2026-05-23,101,mean,다음 漢字語의 뜻을 쓰시오.,惇德,惇德,,두터운 덕.,두터운 덕.
2급,113,2026-05-23,102,mean,다음 漢字語의 뜻을 쓰시오.,寺址,寺址,,절터.,절터.
2급,113,2026-05-23,103,mean,다음 漢字語의 뜻을 쓰시오.,親鞠,親鞠,,임금이 친히 죄인을 신문함.,임금이 친히 죄인을 신문함.
2급,113,2026-05-23,104,mean,다음 漢字語의 뜻을 쓰시오.,銅鉢,銅鉢,,구리로 만든 바리.,구리로 만든 바리.
2급,113,2026-05-23,105,mean,다음 漢字語의 뜻을 쓰시오.,兢懼,兢懼,,조심하고 두려워함.,조심하고 두려워함.
2급,113,2026-05-23,106,dongeum,다음 (  ) 속 단어의 同音異義語를 주어진 뜻에 맞게 漢字(正字)로 쓰시오.,(萬機) - 정해진 기한이 다 참.,,,滿期,滿期
2급,113,2026-05-23,107,dongeum,다음 (  ) 속 단어의 同音異義語를 주어진 뜻에 맞게 漢字(正字)로 쓰시오.,(日華) - 세상에 널리 알려지지 아니한 흥미 있는 이야기.,,,逸話,逸話
2급,113,2026-05-23,108,dongeum,다음 (  ) 속 단어의 同音異義語를 주어진 뜻에 맞게 漢字(正字)로 쓰시오.,(侯爵) - 같은 땅에 한 해에 여러 번의 농작물을 심을 때에 나중 번의 농사.,,,後作,後作
2급,113,2026-05-23,109,dongeum,다음 (  ) 속 단어의 同音異義語를 주어진 뜻에 맞게 漢字(正字)로 쓰시오.,(事狀) - 어떠한 사물에 대하여 가지고 있는 구체적인 사고나 생각.,,,思想,思想
2급,113,2026-05-23,110,dongeum,다음 (  ) 속 단어의 同音異義語를 주어진 뜻에 맞게 漢字(正字)로 쓰시오.,(團歌) - 물건 한 단위의 가격.,,,單價,單價
2급,113,2026-05-23,111,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,雪膚花(  ) : 눈처럼 흰 피부와 꽃처럼 아름다운 얼굴.,,,容,容
2급,113,2026-05-23,112,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,孤立無(  ) : 고립되어 구원을 받을 데가 없음.,,,援,援
2급,113,2026-05-23,113,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,溫故(  )新 : 옛것을 익히고 그것을 미루어서 새것을 앎.,,,知,知
2급,113,2026-05-23,114,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,經世(  )民 : 세상을 다스리고 백성을 구제함.,,,濟,濟
2급,113,2026-05-23,115,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,雨(  )風調 : 비가 때맞추어 알맞게 내리고 바람이 고르게 붐.,,,順,順
2급,113,2026-05-23,116,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,同病(  )憐 : 같은 병을 앓는 사람끼리 서로 가엾게 여김.,,,相,相
2급,113,2026-05-23,117,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,(  )不十年 : 권세는 십 년을 가지 못함.,,,權,權
2급,113,2026-05-23,118,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,以(  )擊石 : 달걀로 돌을 침.,,,卵,卵
2급,113,2026-05-23,119,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,會者(  )離 : 만난 자는 반드시 헤어짐.,,,定,定
2급,113,2026-05-23,120,seong-eo,다음 (  ) 안에 알맞은 漢字(正字)를 써서 四字成語를 완성하시오.,(  )上空論 : 현실성이 없는 허황한 이론이나 논의.,,,紙,紙
2급,113,2026-05-23,121,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,내년에도 우리 마을에서 감자가 많이 수확되었으면 좋겠다.,수확,,收穫,收穫
2급,113,2026-05-23,122,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,떠들다가 선생님으로부터 지적을 받았다.,지적,,指摘,指摘
2급,113,2026-05-23,123,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,표현력이 떨어지는 것과 낮은 지능은 잘 변별되지 않는다.,변별,,辨別,辨別
2급,113,2026-05-23,124,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,이 텍스트는 이 이야기를 허구로 서술하고 있다.,허구,,虛構,虛構
2급,113,2026-05-23,125,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,이제 정권의 교체를 이루어야 할 때입니다.,교체,,交替,交替
2급,113,2026-05-23,126,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그는 일약 스타가 되어 있었다.,일약,,一躍,一躍
2급,113,2026-05-23,127,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,시민 단체가 공공 기관의 정보 공개를 요구했다.,공개,,公開,公開
2급,113,2026-05-23,128,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그는 불의와 타협할 줄 모른다.,타협,,妥協,妥協
2급,113,2026-05-23,129,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그녀에게 보내는 편지 말미에 추신을 덧붙였다.,추신,,追伸,追伸
2급,113,2026-05-23,130,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,부작용을 방지하기 위해 미리 조치를 취했다.,조치,,措置,措置
2급,113,2026-05-23,131,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,새해를 맞아 우리는 집 안팎을 깨끗이 청소하였다.,청소,,淸掃,淸掃
2급,113,2026-05-23,132,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그들은 환경보호에 대한 홍보를 위해 애쓰고 있다.,홍보,,弘報,弘報
2급,113,2026-05-23,133,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,우리는 오랫동안 한글과 한자를 혼용해 왔다.,혼용,,混用,混用
2급,113,2026-05-23,134,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,아파트 시세가 점점 올라 서민들의 내 집 마련이 어려워지고 있다.,시세,,時勢,時勢
2급,113,2026-05-23,135,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,결과가 있으면 반드시 원인이 있기 마련이다.,원인,,原因,原因
2급,113,2026-05-23,136,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,병사들이 전선에 지뢰 매설 작업을 하고 있다.,매설,,埋設,埋設
2급,113,2026-05-23,137,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,두 사람의 영어 실력은 우열을 가리기가 어렵다.,우열,,優劣,優劣
2급,113,2026-05-23,138,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,두 나라의 갈등이 요즘 들어 더욱 첨예하다.,첨예,,尖銳,尖銳
2급,113,2026-05-23,139,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,많은 사람들이 실패를 무릅쓰고 모험을 감행하였다.,감행,,敢行,敢行
2급,113,2026-05-23,140,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그 사람은 요즘 왠지 나를 기피하는 것 같다.,기피,,忌避,忌避
2급,113,2026-05-23,141,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,세관 직원에게 통관이 금지된 물건들이 압류되었다.,압류,,押留,押留
2급,113,2026-05-23,142,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그는 추악한 세상에 대한 혐오로 가득 차 있었다.,혐오,,嫌惡,嫌惡
2급,113,2026-05-23,143,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,이 우산은 휴대하고 다니기에 편하다.,휴대,,携帶,携帶
2급,113,2026-05-23,144,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그녀는 대학 진학에 대해 학교장의 추천을 받았다.,추천,,推薦,推薦
2급,113,2026-05-23,145,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,"빨래 건조는 바람이 잘 불고, 햇볕이 드는 날에 잘 된다.",건조,,乾燥,乾燥
2급,113,2026-05-23,146,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,이 만찬은 정장을 필수로 한다.,필수,,必須,必須
2급,113,2026-05-23,147,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,우리 호텔은 그분을 총지배인으로 초빙하였다.,초빙,,招聘,招聘
2급,113,2026-05-23,148,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,경쟁사들이 신제품 판촉에 열을 올리고 있다.,판촉,,販促,販促
2급,113,2026-05-23,149,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,아마추어 과학자들이 우주선을 개발하는 것에 도전했다.,도전,,挑戰,挑戰
2급,113,2026-05-23,150,hanjaeo_write,다음 문장의 밑줄 친 漢字語를 正字의 漢字로 쓰시오.,그는 할머니를 위해 편지를 확대해 복사했다.,확대,,擴大,擴大
