level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display,image_path
3급,68,2015-02-28,18,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"전쟁을 嫌惡하는 이유는, 고통으로 絶叫하는 사람들의 慘狀은 말할 것도 없거니와 전쟁으로 인류의 소중한 문화재들은 毁損되거나 掠奪당하는 일들이 벌어지기 때문이다.",絶叫,,절규,절규,
3급,68,2015-02-28,19,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"전쟁을 嫌惡하는 이유는, 고통으로 絶叫하는 사람들의 慘狀은 말할 것도 없거니와 전쟁으로 인류의 소중한 문화재들은 毁損되거나 掠奪당하는 일들이 벌어지기 때문이다.",慘狀,,참상,참상,
3급,68,2015-02-28,20,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"전쟁을 嫌惡하는 이유는, 고통으로 絶叫하는 사람들의 慘狀은 말할 것도 없거니와 전쟁으로 인류의 소중한 문화재들은 毁損되거나 掠奪당하는 일들이 벌어지기 때문이다.",毁損,,훼손,훼손,
3급,68,2015-02-28,21,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"전쟁을 嫌惡하는 이유는, 고통으로 絶叫하는 사람들의 慘狀은 말할 것도 없거니와 전쟁으로 인류의 소중한 문화재들은 毁損되거나 掠奪당하는 일들이 벌어지기 때문이다.",掠奪,,약탈,약탈,
3급,68,2015-02-28,22,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,자신의 怠慢함으로 일어난 일에 대해 苟且하게 변명하는 것은 廉恥없고 庸劣한 짓이다.,怠慢,,태만,태만,
3급,68,2015-02-28,23,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,자신의 怠慢함으로 일어난 일에 대해 苟且하게 변명하는 것은 廉恥없고 庸劣한 짓이다.,苟且,,구차,구차,
3급,68,2015-02-28,24,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,자신의 怠慢함으로 일어난 일에 대해 苟且하게 변명하는 것은 廉恥없고 庸劣한 짓이다.,廉恥,,염치,염치,
3급,68,2015-02-28,25,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,자신의 怠慢함으로 일어난 일에 대해 苟且하게 변명하는 것은 廉恥없고 庸劣한 짓이다.,庸劣,,용렬,용렬,
3급,68,2015-02-28,26,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,弊端이 많았던 기존 입찰 제도를 廢棄하고 개선안을 마련하기 위해 전국 지사에서 推薦하고 派遣한 사람들로 전담팀을 만들었다.,弊端,,폐단,폐단,
3급,68,2015-02-28,27,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,弊端이 많았던 기존 입찰 제도를 廢棄하고 개선안을 마련하기 위해 전국 지사에서 推薦하고 派遣한 사람들로 전담팀을 만들었다.,廢棄,,폐기,폐기,
3급,68,2015-02-28,28,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,弊端이 많았던 기존 입찰 제도를 廢棄하고 개선안을 마련하기 위해 전국 지사에서 推薦하고 派遣한 사람들로 전담팀을 만들었다.,推薦,,추천,추천,
3급,68,2015-02-28,29,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,弊端이 많았던 기존 입찰 제도를 廢棄하고 개선안을 마련하기 위해 전국 지사에서 推薦하고 派遣한 사람들로 전담팀을 만들었다.,派遣,,파견,파견,
3급,68,2015-02-28,30,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,익숙한 기존의 경영 방식에 陷沒되어 시장 변화에 鈍感한 기업은 跳躍적 발전을 이루기 어렵다.,陷沒,,함몰,함몰,
3급,68,2015-02-28,31,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,익숙한 기존의 경영 방식에 陷沒되어 시장 변화에 鈍感한 기업은 跳躍적 발전을 이루기 어렵다.,鈍感,,둔감,둔감,
3급,68,2015-02-28,32,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,익숙한 기존의 경영 방식에 陷沒되어 시장 변화에 鈍感한 기업은 跳躍적 발전을 이루기 어렵다.,跳躍,,도약,도약,
3급,68,2015-02-28,33,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"주가가 騰落을 거듭할 때, 무리하게 빚을 내 투자하는 일은 주식 투자의 禁忌이다.",騰落,,등락,등락,
3급,68,2015-02-28,34,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,"주가가 騰落을 거듭할 때, 무리하게 빚을 내 투자하는 일은 주식 투자의 禁忌이다.",禁忌,,금기,금기,
3급,68,2015-02-28,35,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,선진 기술 模倣에 의한 경제 성장이 끝나면서 새로운 혁신 전략의 하나로 지리적으로 隣接한 기업 간의 連繫가 강조되고 있다.,模倣,,모방,모방,
3급,68,2015-02-28,36,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,선진 기술 模倣에 의한 경제 성장이 끝나면서 새로운 혁신 전략의 하나로 지리적으로 隣接한 기업 간의 連繫가 강조되고 있다.,隣接,,인접,인접,
3급,68,2015-02-28,37,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,선진 기술 模倣에 의한 경제 성장이 끝나면서 새로운 혁신 전략의 하나로 지리적으로 隣接한 기업 간의 連繫가 강조되고 있다.,連繫,,연계,연계,
3급,68,2015-02-28,38,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,판단의 遵據가 偏頗적이어서는 세상의 攝理와 이치를 온전히 볼 수 없다.,遵據,,준거,준거,
3급,68,2015-02-28,39,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,판단의 遵據가 偏頗적이어서는 세상의 攝理와 이치를 온전히 볼 수 없다.,偏頗,,편파,편파,
3급,68,2015-02-28,40,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,판단의 遵據가 偏頗적이어서는 세상의 攝理와 이치를 온전히 볼 수 없다.,攝理,,섭리,섭리,
3급,68,2015-02-28,41,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,洗濯과 乾燥 시에 옷감의 손상을 줄이는 방법을 찾았다는 점은 이번 회의에서 얻은 가장 큰 收穫이다.,洗濯,,세탁,세탁,
3급,68,2015-02-28,42,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,洗濯과 乾燥 시에 옷감의 손상을 줄이는 방법을 찾았다는 점은 이번 회의에서 얻은 가장 큰 收穫이다.,乾燥,,건조,건조,
3급,68,2015-02-28,43,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,洗濯과 乾燥 시에 옷감의 손상을 줄이는 방법을 찾았다는 점은 이번 회의에서 얻은 가장 큰 收穫이다.,收穫,,수확,수확,
3급,68,2015-02-28,44,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,불법 조업 중인 중국 어선들을 배타적 경제 수역 밖으로 驅逐하고 그동안의 피해에 대해서 辨償을 요구해야 한다.,驅逐,,구축,구축,
3급,68,2015-02-28,45,dokeum_W,다음 밑줄 친 漢字語의 讀音을 쓰시오.,불법 조업 중인 중국 어선들을 배타적 경제 수역 밖으로 驅逐하고 그동안의 피해에 대해서 辨償을 요구해야 한다.,辨償,,변상,변상,
3급,68,2015-02-28,46,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,투쟁,,鬪爭,鬪爭,
3급,68,2015-02-28,47,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,배후,,背後,背後,
3급,68,2015-02-28,48,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,정치,,政治,政治,
3급,68,2015-02-28,49,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,주시,,注視,注視,
3급,68,2015-02-28,50,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,운명,,運命,運命,
3급,68,2015-02-28,51,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,국어가 다른 언어와의 투쟁에서 이기려면 배후의 정치와 문화의 힘을 길러야 한다. 그럼으로 한국이 부강해지고 문화적으로 외국의 주시를 받는다면 한국어의 운명은 영원할 것이다.,영원,,永遠,永遠,
3급,68,2015-02-28,52,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,재료,,材料,材料,
3급,68,2015-02-28,53,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,풍화,,風化,風化,
3급,68,2015-02-28,54,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,표면,,表面,表面,
3급,68,2015-02-28,55,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,한계,,限界,限界,
3급,68,2015-02-28,56,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,최근,,最近,最近,
3급,68,2015-02-28,57,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,대신,,代身,代身,
3급,68,2015-02-28,58,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,흉해 보이긴 해도 시멘트는 지금까지 가장 뛰어난 재료였다. 하지만 시멘트는 석재보다 풍화가 빨리 진행되고 표면이 하얗게 되는 백화현상이 발생한다는 한계가 있다. 최근 과학계는 시멘트를 대신할 나노 입자를 선보이며 석조물 복원에 새로운 전기를 마련하고 있다.,복원,,復元,復元,
3급,68,2015-02-28,59,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",정보,,情報,情報,
3급,68,2015-02-28,60,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",친족,,親族,親族,
3급,68,2015-02-28,61,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",능력,,能力,能力,
3급,68,2015-02-28,62,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",생태,,生態,生態,
3급,68,2015-02-28,63,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",핵심,,核心,核心,
3급,68,2015-02-28,64,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",성공,,成功,成功,
3급,68,2015-02-28,65,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",설화,,說話,說話,
3급,68,2015-02-28,66,hanjaeo_W,다음의 밑줄 친 낱말을 漢字(正字)로 쓰시오.,"모든 자식은 부모의 유전 정보를 그대로 베껴 쓴다. 친족 검사가 가능한 이유는 인간이 가진 탁월한 생물학적 표절 능력 때문이다. 만일 콩 심은 데 팥이 나고, 팥 심은 데 쑥이 난다면 인류는 일찌감치 멸종했을 것이다. 대를 이어 전해지는 생물의 표절 행위는 생태계 안정을 위한 핵심 기능이다. 무생물인 문자로 이루어진 글도 생물체와 흡사한 방식으로 진화, 발전, 멸종을 반복한다. <흥부놀부전>이나 <심청전>은 진화와 적응을 통하여 생존에 성공한 구전 설화의 최종 승자라고 할 수 있다.",승자,,勝者,勝者,
